Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
5,"D Atri, HK Siddiqi, J Lang, V Nauffal, DA Morrow…","COVID-19 for the cardiologist: a current review of the virology, clinical epidemiology, cardiac and other clinical manifestations and potential therapeutic strategies",2020,"JACC: Basic to …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2452302X20301571","https://scholar.google.com/scholar?cites=675317854843997932&as_sdt=2005&sciodt=0,5&hl=en",274,"2020-06-03 23:58:10","","","","",,,,,5,5.00,1,6,1,"… This insult would be associated with myocardial injury and perhaps even overt myocardial dysfunction in COVID-19 … hypothesized that myocardial injury is a result of microthrombus formation in the myocardial vasculature in the setting of a hypercoagulable state like DIC …"
0,"JHP Nascimento, BF de Oliveira Gomes…","COVID-19 e Estado de Hipercoagulabilidade: Uma Nova Perspectiva Terapêutica",2020,"","publicacoes.cardiol.br","http://publicacoes.cardiol.br/portal/abc/portugues/2020/v11405/pdf/11405016.pdf","",322,"2020-06-03 23:58:10","PDF","","","",,,,,0,0.00,0,3,1,"… COVID-19 e Estado de Hipercoagulabilidade: Uma Nova Perspectiva Terapêutica COVID-19 and Hypercoagulable State: A New Therapeutic Perspective Jorge Henrique Paiter Nascimento,1 Bruno Ferraz de Oliveira Gomes,1,2 Plínio Resende do Carmo Júnior,1 João …"
0,"FL Galastri, LGM Valle, BB Affonso, MJ Silva…","COVID-19 complicated by pulmonary embolism treated with catheter directed thrombectomy",2020,"Vasa","econtent.hogrefe.com","https://econtent.hogrefe.com/doi/full/10.1024/0301-1526/a000880","",433,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,5,1,"… In most severe presentations of COVID-19 infection, patient can present with SARS and an imbalance in coagulation. The mechanisms that seem to influence the hypercoagulability state are: viral infection, massive release of cytokines due to hyper-responsive immune system …"
5,"W Ullah, R Saeed, U Sarwar, R Patel, DL Fischman","COVID-19 complicated by acute pulmonary embolism and right-sided heart failure",2020,"JACC: Case Reports","Elsevier","https://www.sciencedirect.com/science/article/pii/S2666084920303673","https://scholar.google.com/scholar?cites=15495306855180202718&as_sdt=2005&sciodt=0,5&hl=en",21,"2020-06-03 23:58:10","HTML","","","",,,,,5,5.00,1,5,1,"… In the present case, the patient had elevated CRP and d-dimer levels with no other risk factor for pulmonary embolism, indicating COVID-19 related hypercoagulable state as possible etiology for thrombosis in the pulmonary vasculature …"
0,"MD Waqas Ullah, MD Rehan Saeed…","COVID-19 complicated by Acute Pulmonary Embolism and Right-Sided Heart Failure",1920,"","casereports.onlinejacc.org","https://casereports.onlinejacc.org/content/jacccr/early/2020/04/16/j.jaccas.2020.04.008.full.pdf?download=true","",127,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,3,100,"… In the present case, the patient had elevated CRP and d-dimer levels with no other risk factor for pulmonary embolism, indicating COVID-19 related hypercoagulable state as possible etiology for thrombosis in the pulmonary vasculature. Page 6. 5 Follow-up …"
1,"G Richards, M Mer, G Schleicher…","COVID-19 and the rationale for pharmacotherapy: A South African perspective",2020,"Wits Journal of Clinical …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7187737/","https://scholar.google.com/scholar?cites=8153537687955176817&as_sdt=2005&sciodt=0,5&hl=en",408,"2020-06-03 23:58:10","HTML","","","",,,,,1,1.00,0,4,1,"… the cytokine storm.(17) This hypercoagulability may predispose to pulmonary embolism. With regard to cardiovascular disease (CVD), a recent study described the relationship between troponin levels and prior cardiac disease and outcome. Of 187 confirmed CoVID-19 patients …"
0,"JR Berger","COVID-19 and the nervous system",2020,"Journal of Neurovirology","Springer","https://link.springer.com/content/pdf/10.1007/s13365-020-00840-5.pdf","",180,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,1,1,"… As with SARS (Tsai et al. 2005), a hypercoagulable syndrome may complicate COVID- 19. Markers of coagulation may be increased during infection (Zhou et al. 2020), and disseminated intravascular coagulation has been observed (Tang et al. 2020) …"
0,"A Cader","COVID-19 and the clotting conundrum",,"earlycareervoice.professional.heart …","","https://earlycareervoice.professional.heart.org/author/aayshacader/","",47,"2020-06-03 23:58:10","HTML","","","",,,,,0,0.00,0,1,,"… Lancet. 2020 May 2;395(10234):1417-1418; Connors JM, Levy JH. Thromboinflammation and the hypercoagulability of COVID-19. J Thromb Haemost. 2020 Apr 17. doi: 10.1111/jth.14849. Magro C, Mulvey JJ, Berlin D, Nuovo G, Salvatore S, Harp J, Baxter-Stoltzfus A, et al …"
0,"G Frydman","COVID-19 and the Role of Advanced Coagulation Therapy and Monitoring",,"coagulomed.com","","https://www.coagulomed.com/s/Coagulo-Medical-Technologies-COVID19-and-the-Role-of-Advanced-Coagulation-Therapy-and-Monitoring.pdf","",108,"2020-06-03 23:58:10","PDF","","","",,,,,0,0.00,0,1,,"… clots than African American men • Potential causes for hypercoagulable state: • Increased levels of Factor VIII, D-dimer and … 33 Page 34. Coagulation Monitoring in COVID-19 Patients … detect HYPERcoagulability • No single coagulation test is able to identify the specific source of …"
0,"S Karimzadeh, A Raut, NT Huy","COVID-19 and pulmonary embolism: diagnostic imaging trends.",2020,"Journal of Nuclear Medicine …","researchgate.net","https://www.researchgate.net/profile/Sedighe_Karimzadeh/publication/341595504_COVID-19_and_pulmonary_embolism_diagnostic_imaging_trends/links/5ecf2c614585152945182e36/COVID-19-and-pulmonary-embolism-diagnostic-imaging-trends.pdf","",135,"2020-06-03 23:58:10","PDF","","","",,,,,0,0.00,0,3,1,"… correlated with higher mortality rate in COVID-19 patients (3, 9). With increasing hypercoagulability state in COVID-19 patients in the absence of major predisposing factors in scoring assessment such as previous proven deep vein thrombosis (DVT) or PE, recent major …"
0,"A Raut, HN Tien","COVID-19 and pulmonary embolism: diagnostic imaging trends",2020,"Journal of Nuclear Medicine","Soc Nuclear Med","http://jnm.snmjournals.org/content/early/2020/05/22/jnumed.120.248518.full.pdf","",130,"2020-06-03 23:58:10","PDF","","","",,,,,0,0.00,0,2,1,"… correlated with higher mortality rate in COVID-19 patients (3, 9). With increasing hypercoagulability state in COVID-19 patients in the absence of major predisposing factors in scoring assessment such as previous proven deep vein thrombosis (DVT) or PE, recent major …"
0,"R Emert, P Shah, JG Zampella","COVID-19 and hypercoagulability in the outpatient setting",2020,"Thrombosis Research","thrombosisresearch.com","https://www.thrombosisresearch.com/article/S0049-3848(20)30203-6/abstract","",15,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,3,1,"John G. Zampella, MD, FAAD Assistant Professor of Dermatology Director of Resident Patient Safety and Quality Improvement The Ronald O. Perelman Department of Dermatology New York University School of Medicine Preston Robert Tisch Center for Men's …"
31,"A Hussain, B Bhowmik, NC do Vale Moreira","COVID-19 and diabetes: knowledge in progress",2020,"Diabetes research and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0168822720303922","https://scholar.google.com/scholar?cites=9748646929659403294&as_sdt=2005&sciodt=0,5&hl=en",95,"2020-06-03 23:58:10","HTML","","","",,,,,31,31.00,10,3,1,"… Patients with COVID-19 commonly show on admission lymphocytopenia, and to a lesser extent thrombocytopenia and leukopenia, which are more prominent among those with severe … These abnormalities favor the development of a hypercoagulable pro-thrombotic state [49] …"
3,"R Pal, SK Bhadada","COVID-19 and diabetes mellitus: An unholy interaction of two pandemics",2020,"Diabetes & Metabolic Syndrome: Clinical Research & …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1871402120301144","https://scholar.google.com/scholar?cites=5394148978998454070&as_sdt=2005&sciodt=0,5&hl=en",232,"2020-06-03 23:58:10","","","","",,,,,3,3.00,2,2,1,"… Amid an already underlying pro-thrombotic hypercoagulable state predisposed by the mere presence of DM [14], over-activation of the coagulation cascade in COVID-19 can lead to fatal thromboembolic complications and eventual mortality [15] …"
0,"M Boccia, L Aronne, B Celia, G Mazzeo…","COVID-19 and coagulative axis: review of emerging aspects in a novel disease",2020,"… Archives for Chest …","monaldi-archives.org","https://www.monaldi-archives.org/index.php/macd/article/view/1300","",96,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,5,1,"… The hypercoagulable state may potentially be further enhanced by other clinical factors including … pro- mote further inflammation, thus augmenting blood viscosity and contributing to worsen hypercoagulability … A recent study reported 3 cases with severe COVID-19 and cerebral …"
0,"N Ntusi","COVID-19 and cardiovascular disease",2020,"SA Heart Journal","journals.ac.za","https://www.journals.ac.za/index.php/SAHJ/article/download/4028/2319","",169,"2020-06-03 23:58:10","PDF","","","",,,,,0,0.00,0,1,1,"… year follow-up survey of 25 patients who recovered from SARS-CoV infection found that 68% had hyperlipi- daemia, 44% had cardiovascular system abnormalities and 60% had glucose metabolism disorders.(6) COVID-19 is also asso- ciated with a hypercoagulable state and …"
0,"BL Moreira, PRP Santana, G Zanetti, E Marchiori","COVID-19 and acute pulmonary embolism: what should be considered to indicate a computed tomography pulmonary angiography scan?",2020,"","preprints.scielo.org","https://preprints.scielo.org/index.php/scielo/preprint/view/615","",79,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,4,1,"… A proinflammatory, hypercoagulable state may occur in patients with severe/critical COVID-19 symptoms, and … Pulmonary embolism in patients with COVID-19: time to change the paradigm of computed tomography … Thromboinflammation and the hypercoagulability of COVID-19 …"
0,"S Adapa, NR Aeddula, VM Konala…","COVID-19 and Renal Failure: Challenges in the Delivery of Renal Replacement Therapy",2020,"Journal of Clinical …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7239583/","",320,"2020-06-03 23:58:10","HTML","","","",,,,,0,0.00,0,4,1,"… Patients with severe COVID-19 infection having high bleeding risk with international normalized ratio > 1.5 or thrombocytopenia, it is recommended to avoid anticoagulation. In normal or hypercoagulable states, one can use heparin or citrate-based anticoagulation depending …"
0,"A Tamburello, G Bruno, M Marando","COVID-19 and Pulmonary Embolism: Not a Coincidence",2017,"… Journal of Case Reports in Internal …","ejcrim.com","https://ejcrim.com/index.php/EJCRIM/article/view/1692","",182,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,3,3,"… public health emergency by the World Health Organization [2, 3]. Common symptoms range from constitutional and upper respiratory problems to severe olfactory and gustatory dysfunction [4-6]. A hypercoagulable state is a common abnormality in patients with COVID‐19, and …"
0,"JHP Nascimento, BF de Oliveira Gomes…","COVID-19 and Hypercoagulable State: A New Therapeutic Perspective",2020,"Arq Bras …","researchgate.net","https://www.researchgate.net/profile/Bruno_Ferraz2/publication/341041226_COVID-19_and_Hypercoagulable_State_A_New_Therapeutic_Perspective/links/5eaa52cda6fdcc70509b101f/COVID-19-and-Hypercoagulable-State-A-New-Therapeutic-Perspective.pdf","",16,"2020-06-03 23:58:10","PDF","","","",,,,,0,0.00,0,3,1,"Systemic inflammatory response in patients with infection can result in endothelial damage, with a consequent increase in thrombin generation and a reduction in endogenous fibrinolysis. 25, 26 This prothrombotic state is called sepsisinduced coagulopathy (SIC) and …"
0,"M Kowalewski, D Fina, A Słomka, GM Raffa, G Martucci…","COVID-19 and ECMO: the interplay between coagulation and inflammation—a narrative review",2020,"Critical Care","Springer","https://link.springer.com/content/pdf/10.1186/s13054-020-02925-3.pdf","",267,"2020-06-03 23:58:10","PDF","","","",,,,,0,0.00,0,6,1,"… pulmonary in- flammation has been proposed, exacerbating more severe inflammation reaction and hypercoagulability … VTE and DIC in the setting of critically ill, immobilized COVID-19 patients … edged sword; on one side, it promotes throm- bosis and hypercoagulable state; on …"
0,"C Wei, AJ Friedman","COVID-19 Pandemic: Are There Unique Cutaneous Manifestations in Patients Infected With SARS-CoV-2?",,"jddonline.com","","https://jddonline.com/articles/dermatology/S1545961620P0554X","",358,"2020-06-03 23:58:10","HTML","","","",,,,,0,0.00,0,2,,""
0,"A Akçay, K Kınoğlu, AÖ Şahin","COVID-19 Global Bir Çaba Olarak Yeni Hastalığı Anlamak",2020,"The Bulletin of Legal Medicine","adlitipbulteni.com","https://www.adlitipbulteni.com/atb/article/download/1409/1806","",369,"2020-06-03 23:58:10","PDF","","","",,,,,0,0.00,0,3,1,"… The number of acknowledgements regarding the in- crease in the number of thromboembolic complications, seen in COVID - 19 patients, has been increasing grad- ually. Hypercoagulability, old age and immobility during the phase of intensive care which accompany the hyper …"
0,"JS Jue, M Alameddine","COVID-19 Coagulopathy: Considerations for Urologists",2020,"The Journal of Urology","auajournals.org","https://www.auajournals.org/doi/abs/10.1097/JU.0000000000001144","",45,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,2,1,"… resume high priority cases, it is important to recognize the hypercoagulable state associated … Disseminated intravascular coagulation (DIC) appears to be prevalent among COVID-19 patients that … it is especially important to be cognizant of the added hypercoagulability of COVID …"
0,"I Gill, S Chan, D Fitzpatrick","COVID-19 Associated Pulmonary and Cerebral Thromboembolic Disease",2020,"Radiology Case Reports","Elsevier","https://www.sciencedirect.com/science/article/pii/S1930043320302028","",168,"2020-06-03 23:58:10","HTML","","","",,,,,0,0.00,0,3,1,"… This case supports the growing body of data that hypercoagulability is a major contributor to COVID-19 related complications and may serve to alert the medical community to heightened vigilance for thromboembolic complications in COVID-19 positive patients …"
0,"C Zappala","COVID-19",2020,"","ama.com.au","https://ama.com.au/sites/default/files/AMA%20Fact%20Files%20-%20COVID-19%20Pharmacologic%20Treatment.pdf","",147,"2020-06-03 23:58:10","PDF","","","",,,,,0,0.00,0,1,1,"… Treatment of the systemic response to COVID-19 involving the complex interaction of cytokine storm, inflammation … levels by removing cytokines, stabilising endothelial membranes, and resetting the hypercoagulable state. Nucleoside analogues …"
0,"SS Gupta, AK Gupta, P Chandak, J Kumari","CONVALESCENT SERA: TREATMENT FOR NOVEL AND ENIGMATIC COVID-19",,"EPRA International Journal …","eprajournals.com","https://eprajournals.com/jpanel/upload/1206am_49.EPRA%20JOURNALS%20-4354.pdf","",261,"2020-06-03 23:58:10","PDF","","","",,,,,0,0.00,0,4,,"… providing profit on multiple levels by removing inflammatory cytokines, stabilising epithelial tissue membranes, and resetting the hypercoagulable state [4 … 232 treatment of COVID-19 unwellness that might be apace offered once there square measure enough numbers of people …"
0,"J Montaner, A Barragán-Prieto, S Pérez-Sánchez…","Break in the Stroke Chain of Survival Due to COVID-19",2020,"Stroke","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/STROKEAHA.120.030106","",285,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,4,1,"… This reduction in stroke activity is seen despite patients with COVID-19 perhaps being at increased risk of thromboembolism and that vascular inflammation might also contribute to the hypercoagulable state and endo- thelial dysfunction in such patients.4 There are reports of …"
0,"J Montaner, A Barragán-Prieto, S Pérez-Sánchez…","Break in the Stroke Chain of Survival Due to COVID-19",2020,"Stroke","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/STROKEAHA.120.030106","",303,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,4,1,"… This reduction in stroke activity is seen despite patients with COVID-19 perhaps being at increased risk of thromboembolism and that vascular inflammation might also contribute to the hypercoagulable state and endo- thelial dysfunction in such patients.4 There are reports of …"
0,"RM Gartland, GC Velmahos","Bowel Necrosis in the Setting of COVID-19",2020,"Journal of Gastrointestinal Surgery","Springer","https://link.springer.com/content/pdf/10.1007/s11605-020-04632-4.pdf","",82,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,2,1,"… References 1. Spiezia L, Boscolo A, Poletto F. Covid-19-Related Severe Hypercoagulability in Patients Admitted to the Intensive Care Unit for Acute Respiratory Failure. Thromb Haemost 2020. 2. Bangalore S, Sharma A, Slotwiner A, et al …"
0,"I de studie van Middeldorp","Bloedstollend COVID-19",,"fanofem.nl","","https://fanofem.nl/2020/05/13/bloedstollend-covid-19/","",398,"2020-06-03 23:58:10","HTML","","","",,,,,0,0.00,0,1,,"… 36. Panigada M, Bottino N, Tagliabue P, et al. Hypercoagulability of COVID-19 patients in intensive care unit. A report of thromboelastography findings and other parameters of hemostasis. J Thromb Haemost. 2020;n/a. https://doi.org/10.1111/jth.14850. doi: 10.1111/jth.14850 …"
0,"A Dorgalaleh","Bleeding and Bleeding Risk in COVID-19",,"researchgate.net","","https://www.researchgate.net/profile/Akbar_Dorgalaleh/publication/341385421_Bleeding_and_Bleeding_Risk_in_COVID-19/links/5ebda0cf299bf1c09abc1177/Bleeding-and-Bleeding-Risk-in-COVID-19.pdf","",371,"2020-06-03 23:58:10","PDF","","","",,,,,0,0.00,0,1,,"… shortened, with these potentially suggestive of acute phase events (2, 6). Although hypercoagulability and thrombotic events are common in COVID-19, bleeding may occur at any time during the course of disease. Several factors make patients with COVID-19 prone to …"
0,"C DiMaggio, M Klein, C Berry, S Frangos","Blacks/African Americans are 5 Times More Likely to Develop COVID-19: Spatial Modeling of New York City ZIP Code-level Testing Results",2020,"medRxiv","medrxiv.org","https://www.medrxiv.org/content/10.1101/2020.05.14.20101691v1.abstract","",389,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,4,1,"… 27. Panigada M, Bottino N, Tagliabue P, et al. Hypercoagulability of covid-19 patients in intensive care unit. A report of thromboelastography findings and other parameters of hemostasis. J Thromb Haemost. Published online April 2020. doi:10.1111/jth.14850 28 …"
0,"N Vasanthakumar","Beta-adrenergic blocker treatment for COVID-19",,"researchgate.net","","https://www.researchgate.net/profile/Vasanthakumar_Natesan/publication/340966842_Beta-adrenergic_blocker_treatment_for_COVID-19/links/5eabc1bb299bf18b958a89ed/Beta-adrenergic-blocker-treatment-for-COVID-19.pdf","",246,"2020-06-03 23:58:10","PDF","","","",,,,,0,0.00,0,1,,"… catecholamine level, and produced hypercoagulable state [33-35]. Considering the vicious ARAS loop, I suggest beta2-adrenergic agonists should be avoided in the nebulizer solutions, as it will worsen the clinical condition in COVID-19 patients and may produce complications …"
0,"V Natesan","Beta-adrenergic blocker treatment for COVID-19",2020,"","osf.io","https://osf.io/preprints/wdp4g/","",249,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,1,1,"… solutions, increased the plasma catecholamine level and produced hypercoagulable state [33-35]. Considering the vicious ARAS loop, I suggest beta2-adrenergic agonists should be avoided in the nebulizer solutions, as it will worsen the clinical condition in COVID-19 patients …"
31,"D Wichmann, JP Sperhake…","Autopsy findings and venous thromboembolism in patients with COVID-19: a prospective cohort study",2020,"Annals of Internal …","acpjournals.org","https://www.acpjournals.org/doi/abs/10.7326/M20-2003","https://scholar.google.com/scholar?cites=5272744240893392805&as_sdt=2005&sciodt=0,5&hl=en",27,"2020-06-03 23:58:10","","","","",,,,,31,31.00,10,3,1,"… Autopsy Findings and Venous Thromboembolism in Patients With COVID-19 … Autopsies performed at a single academic medical center, as mandated by the German federal state of Hamburg for patients dying with a polymerase chain reaction–confirmed diagnosis of COVID-19 …"
2,"FNU Shweta, K Murugadoss, S Awasthi…","Augmented Curation of Unstructured Clinical Notes from a Massive EHR System Reveals Specific Phenotypic Signature of Impending COVID-19 Diagnosis",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2004.09338","https://scholar.google.com/scholar?cites=8579486287259366116&as_sdt=2005&sciodt=0,5&hl=en",278,"2020-06-03 23:58:10","","","","",,,,,2,2.00,1,4,1,"… As patients progress to severe or critical diseases, the primary objective of COVID-19 management is to provide respiratory … from a respiratory standpoint, but may also develop multi-organ failure (respiratory failure, cardiac failure, renal failure, hypercoagulable state, thrombotic …"
0,"CN Small, NL Beatty","Atypical Features of COVID-19: A Literature Review",2020,"JCOM","researchgate.net","https://www.researchgate.net/profile/Norman_Beatty/publication/341553107_Atypical_Features_of_COVID-19_A_Literature_Review/links/5ec6d6b1299bf1c09ad25173/Atypical-Features-of-COVID-19-A-Literature-Review.pdf","",88,"2020-06-03 23:58:10","PDF","","","",,,,,0,0.00,0,2,1,"… of injury, significantly lower platelet counts were noted in patients with CNS symptoms (P = 0.005).15 Other hematological impacts of COVID-19 have been reported, particularly hypercoagulability, as evidenced by elevated D-dimer levels.13,20 This hypercoagulable state …"
0,"M Sakka, JM Connors, G Hékimian…","Association between D-Dimer levels and mortality in patients with coronavirus disease 2019 (COVID-19): a systematic review and pooled analysis",2020,"JMV-Journal de …","Elsevier","https://www.sciencedirect.com/science/article/pii/S254245132030287X","",374,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,4,1,"… 13 Panigada M, Bottino N, Tagliabue P, Grasselli G, Novembrino C, Chantarangkul V, et al. Hypercoagulability of COVID-19 patients in Intensive Care Unit. A Report of Thromboelastography Findings and other Parameters of Hemostasis. J Thromb Haemost 2020 …"
2,"DO Griffin, A Jensen, M Khan, J Chin…","Arterial thromboembolic complications in COVID‐19 in low risk patients despite prophylaxis",2020,"British Journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/bjh.16792","https://scholar.google.com/scholar?cites=12735770489366083144&as_sdt=2005&sciodt=0,5&hl=en",35,"2020-06-03 23:58:10","","","","",,,,,2,2.00,0,5,1,"… Tel: 212-305-7956; FAX: 212-305-5106; e-mail: dg2810@cumc.columbia.edu Key words: COVID-19, SARS-CoV2, hypercoagulability, pulmonary embolism, thromboembolic Letter We present a case series of three patients with COVID-19 who developed arterial vascular …"
2,"R Brüggemann, H Gietema, B Jallah…","Arterial and venous thromboembolic disease in a patient with COVID-19: A case report",2020,"Thrombosis …","thrombosisresearch.com","https://www.thrombosisresearch.com/article/S0049-3848(20)30163-8/abstract","https://scholar.google.com/scholar?cites=255737689284359867&as_sdt=2005&sciodt=0,5&hl=en",67,"2020-06-03 23:58:10","","","","",,,,,2,2.00,1,4,1,"… thrombosis is lacking in the majority of patients [9]. In summary, this case highlights hypercoagulability as a major contributor to COVID-19 related complications and suggests that commonly used diagnostic and therapeutic approaches may be …"
0,"L Liu, D Wang, M Brainin, MSV Elkind, E Leira, Y Wang","Approaches to global stroke care during the COVID-19 pandemic",2020,"","svn.bmj.com","https://svn.bmj.com/content/early/2020/05/23/svn-2020-000429.abstract","",417,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,6,1,"… Recent reports have suggested that young patients with COVID-19 may be at increased risk of strokes, perhaps due to hypercoagulability related to the virus and particularly among patients with severe COVID-19.9 10 In addition, patients with transient ischaemic attack (TIA) or …"
0,"F Galeano-Valle, CM Oblitas…","Antiphospholipid antibodies are not elevated in patients with severe COVID-19 pneumonia and venous thromboembolism",2020,"Thrombosis …","thrombosisresearch.com","https://www.thrombosisresearch.com/article/S0049-3848(20)30189-4/abstract","",179,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,3,1,"… Hypercoagulable states (including antiphospholipid syndrome), are considered risk factors for the development of VTE (1). Hemostatic abnormalities have been described in patients with novel coronavirus disease 2019 (COVID-19), including mild thrombocytopenia and …"
0,"SS Campaign, ICM Pulse","Anti-coagulation in COVID-19 patients: More questions than answers?",,"esicm.org","","https://www.esicm.org/covid-19-associated-thrombosis-risk/","",64,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,2,,"… Recently, there have been increased concerns about hypercoagulability in COVID-19 patients; and D-Dimer became a part of the laboratory work-up in many centres … This is not the first work highlighting hypercoagulability in COVID-19 …"
0,"RA Watson, DM Johnson, RN Dharia, GJ Merli…","Anti-Coagulant and Anti-Platelet Therapy in the COVID-19 Patient: A Best Practices Quality Initiative Across a Large Health System",2020,"Hospital …","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/21548331.2020.1772639","",160,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,5,1,"… in the elderly COVID-19 positive population, mechanisms for ischemic stroke in infected patients of all age groups include hypercoagulability from pro … These coagulation abnormalities appear to promote the hypercoagulable hypothesis of COVID-19 which has been …"
0,"AR Bourgonje, AE Abdulle, W Timens…","Angiotensin‐converting enzyme‐2 (ACE2), SARS‐CoV‐2 and pathophysiology of coronavirus disease 2019 (COVID‐19)",2020,"The Journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/path.5471","",189,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,4,1,"… have been reported [101]. Also, a clear picture of hypercoagulability is observed, with … In summary, these observations underline that the hypercoagulable state in COVID-19 may be of a systemic nature, and not limited to PE [110]. Gastrointestinal involvement …"
0,"E Morau, L Bouvet, H Keita, F Vial…","Anaesthesia and intensive care in obstetrics during the COVID-19 pandemic",2020,"… , Critical Care & Pain …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/PMC7219381","",279,"2020-06-03 23:58:10","HTML","","","",,,,,0,0.00,0,5,1,"… Since pregnancy is associated with a hypercoagulable state and emerging evidence suggesting that patients admitted to the ICU for severe COVID-19 infection have increased risk of thromboembolic events (microthrombi, strokes), it is likely that pregnant women with severe …"
5,"R Wu, L Wang, HCD Kuo, A Shannar, R Peter…","An update on current therapeutic drugs treating covid-19",2020,"Current Pharmacology …","Springer","https://link.springer.com/content/pdf/10.1007/s40495-020-00216-7.pdf","https://scholar.google.com/scholar?cites=7279740354264944436&as_sdt=2005&sciodt=0,5&hl=en",216,"2020-06-03 23:58:10","","","","",,,,,5,5.00,1,6,1,"… An Update on Current Therapeutic Drugs Treating COVID-19 … Evolving research and clinical data regarding the virologic SARS-CoV-2 suggest a potential list of repurposed drugs with appropriate pharmacological effects and therapeutic efficacies in treating COVID-19 patients …"
3,"E Giacomelli, W Dorigo, A Fargion, G Calugi…","Acute thrombosis of an aortic prosthetic graft in a patient with severe COVID-19 related pneumonia",2020,"Annals of Vascular …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0890509620303666","https://scholar.google.com/scholar?cites=765093862194682319&as_sdt=2005&sciodt=0,5&hl=en",13,"2020-06-03 23:58:10","","","","",,,,,3,3.00,1,5,1,"… of an aortic prosthetic graft in a patient with severe COVID-19 related … increased risk of thromboembolic complications due to inflammation, stasis and hypercoagulable status … consequence, the only possible explanation for such an event was hypercoagulability and …"
0,"C Lorenzo, B Francesca, P Francesco, C Elena, S Luca…","Acute pulmonary embolism in COVID‑19 related hypercoagulability",,"Springer","","https://link.springer.com/content/pdf/10.1007/s11239-020-02160-1.pdf","",14,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,6,,"Abstract Since December 2019, a novel Coronavirus (SARS-CoV-2) was confirmed as the etiologic agent of a worldwide outbreak of a pneumonia that can result in severe respiratory failure. This clinical entity seems to be associated with a marked hypercoagulable state that …"
0,"P Faggiano, A Bonelli, S Paris, G Milesi…","Acute pulmonary embolism in COVID-19 disease: Preliminary report on seven patients",2020,"International Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S016752732031901X","",195,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,5,1,"… Infection and sepsis are traditional risk factors for deep vein thrombosis and acute pulmonary embolism (PE), as they underlie a hypercoagulable state [1]. Recent studies suggest that severe COVID-19 pneumonia may be associated with a coagulopathic state and an increased …"
0,"OM Dumitrascu, O Volod, S Bose, Y Wang…","Acute ophthalmic artery occlusion in a Covid-19 patient on apixaban",2020,"Journal of Stroke and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1052305720304006","",69,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,5,1,"… Controversy exists on the best management algorithm for the hypercoagulable state associated to Covid-19. Either … Controversy exists on the best management algorithm for the hypercoagulable state associated to Covid-19 12 . Prior …"
