pid	title	sent	label	prob
535lw99y	A Multiscale and Comparative Model for Receptor Binding of 2019 Novel Coronavirus and the Implication of its Life Cycle in Host Cells	We further integrated this difference of association rate between virus and receptor into a mathematical model which describes the life cycle of virus in host cells and its interplay with the innate immune system.	-1	0.5
a6p6ka8w	"An ""Infodemic"": Leveraging High-Volume Twitter Data to Understand Public Sentiment for the COVID-19 Outbreak"	Measurements: We extracted tweets matching hashtags related to COVID-19 and measured frequency of keywords related to infection prevention practices, vaccination, and racial prejudice.	-1	0.5
801t0728	Revisiting the dangers of the coronavirus in the ophthalmology practice	In a case series by Loon et al., it was shown that viral RNA of the SARS-CoV can be detected by reverse-transcription polymerase chain reaction (RT-PCR) from the tears of infected individuals [9].	-1	0.5
vj2z52vg	Initial Public Health Response and Interim Clinical Guidance for the 2019 Novel Coronavirus Outbreak — United States, December 31, 2019–February 4, 2020	"(§) Also on January 31, the president of the United States signed a ""Proclamation on Suspension of Entry as Immigrants and Nonimmigrants of Persons who Pose a Risk of Transmitting 2019 Novel Coronavirus,"" which limits entry into the United States of persons who traveled to mainland China to U.S. citizens and lawful permanent residents and their families (3)."	1	0.7704122673047837
uifnjio5	Neutralizing antibody responses to SARS-CoV-2 in a COVID-19 recovered patient cohort and their implications	SARS-CoV-2-specific NAbs were detected in patients from day 10-15 after the onset of the disease and remained thereafter.	-1	0.5
aeuy92bx	Potent neutralization of 2019 novel coronavirus by recombinant ACE2-Ig	Moreover, fusion proteins potently neutralized SARS-CoV and 2019-nCoV in vitro.	-1	0.5
0lyxvex0	Study of knowledge, attitude, anxiety & perceived mental healthcare need in Indian population during COVID-19 pandemic	The responders had a moderate level of knowledge about the COVID-19 infection and adequate knowledge about its preventive aspects.	-1	0.5
qdt90c22	Unrevealing sequence and structural features of novel coronavirus using in silico approaches: The main protease as molecular target	Then, these structures could serve as leading compounds to develop a series of derivatives optimizing their activity against SARS-CoV-2 and other coronaviruses.	1	0.7704122673047837
vxqdfiel	Clinical trials on drug repositioning for COVID-19 treatment	It is essential to emphasize that this article only captured trials listed in the clinicaltrials.gov database.	-1	0.5
b4joa5tx	Structure-Based Design, Synthesis and Biological Evaluation of Peptidomimetic Aldehydes as a Novel Series of Antiviral Drug Candidates Targeting the SARS-CoV-2 Main Protease	Both compounds are promising drug leads with clinical potential that merits further studies.	-1	0.5
z0qzgu5m	Repurposing of clinically approved drugs for treatment of coronavirus disease 2019 in a 2019-novel coronavirus (2019-nCoV) related coronavirus model	The antiviral activities and antiviral mechanisms of potential drugs were further investigated.	-1	0.5
qebbkr6d	A data-driven drug repositioning framework discovered a potential therapeutic agent targeting COVID-19	Moreover, molecular docking simulation suggested that CVL218 may bind to the N-terminal domain of nucleocapsid (N) protein of SARS-CoV-2, providing a possible model to explain its antiviral action.	-1	0.5
za3qypgg	Associations between immune-suppressive and stimulating drugs and novel COVID-19—a systematic review of current evidence	Although there are potential targets in the JAK-STAT pathway that can be manipulated in treatment for coronaviruses and it is evident that IL-1 is elevated in patients with a coronavirus, there is currently no evidence for a role of these drugs in treatment of COVID-19.	1	0.7704122673047837
b31ctbat	Analysis of therapeutic targets for SARS-CoV-2 and discovery of potential drugs by computational methods	Possible targets of these compounds and potential drugs acting on a certain target were predicted.	-1	0.5
0xhho1sh	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) and coronavirus disease-2019 (COVID-19): The epidemic and the challenges	The one case of SARS-CoV-2 pneumonia in the USA is responding well to remdesivir, which is now undergoing a clinical trial in China.	-1	0.5
cszqykpu	Predicting commercially available antiviral drugs that may act on the novel coronavirus (2019-nCoV), Wuhan, China through a drug-target interaction deep learning model	Overall, we suggest that the list of antiviral drugs identified by the MT-DTI model should be considered, when establishing effective treatment strategies for 2019-nCoV.	-1	0.5
t996fbad	Clinical and biochemical indexes from 2019-nCoV infected patients linked to viral loads and lung injury	Moreover, the Angiotensin II level in the plasma sample from 2019-nCoV infected patients was markedly elevated and linearly associated to viral load and lung injury.	-1	0.5
13akn7dm	A close-up on COVID-19 and cardiovascular diseases	It targets human’s lung and causes serious damage of lungs.	-1	0.5
b518n9dx	Remdesivir for severe acute respiratory syndrome coronavirus 2 causing COVID-19: An evaluation of the evidence	Further, we analyzed the pharmacological actions and previous trials of remdesivir to identify the feasibility of conducting experiments on COVID-19.	1	0.6078988077281519
p5ecpcll	Analysis on the Clinical Characteristics of 36 Cases of Novel Coronavirus Pneumonia in Kunming	Albumin decreased in 5 cases (13.89%), proalbumin decreased in 15 cases (41.67%), alanine transaminase increased slightly in 4 cases (11.11%), alanine transaminase increased slightly in 4 cases (11.11%), total bilirubin increased slightly in 11 cases (30.56%), and renal function and blood coagulation were normal.	-1	0.5
d7n1zy0b	Anti-HCV, nucleotide inhibitors, repurposing against COVID-19	Additionally, the newly emerged Wuhan HCoV RdRp model is targeted by anti-polymerase drugs, including the approved drugs Sofosbuvir and Ribavirin.	1	0.7571549044589717
zb434ve3	Predicting commercially available antiviral drugs that may act on the novel coronavirus (SARS-CoV-2) through a drug-target interaction deep learning model	Overall, we suggest that the list of antiviral drugs identified by the MT-DTI model should be considered, when establishing effective treatment strategies for SARS-CoV-2.	-1	0.5
647zcjgu	Structure analysis of the receptor binding of 2019-nCoV	Structural analysis suggests that ACE2 from these animals can potentially bind RBD of 2019-nCoV, making them all possible natural hosts for the virus.	-1	0.5
7jkzbmsf	Drugs supply and pharmaceutical care management practices at a designated hospital during the COVID-19 epidemic	So far, no nosocomial infections and medication errors have occurred, which has stabilized the mood of the staff and boosted the pharmacists' confidence in fighting the epidemic.	1	0.6078988077281519
6y9n69g5	Drug targets for corona virus: A systematic review	However, the occurrence of frequent recombination events is a major deterrent factor toward the development of CoV-specific vaccines/drugs.	-1	0.5
m0q7rm6z	Repurposing Therapeutics for COVID-19: Rapid Prediction of Commercially available drugs through Machine Learning and Docking	Here, we report the ML model based on the Naive Bayes algorithm, which has an accuracy of around 73% to predict the drugs that could be used for the treatment of COVID-19.	-1	0.5
sjyrr2bn	COVID-19: A promising cure for the global panic	Further, the current treatment options, drugs available, ongoing trials and recent diagnostics for COVID-19 have been discussed.	-1	0.5
p1w3p80y	Pharmacotherapeutics for the New Coronavirus Pneumonia	Inappropriate application of antibiotics should be avoided, especially the combination of broad-spectrum antibiotics, for the NCP is not often complicated with bacterial infection.	-1	0.5
m0hivi0u	Insight Derived from Molecular Docking and Molecular Dynamics Simulations into the Binding Interactions Between HIV-1 Protease Inhibitors and SARS-CoV-2 3CLpro	Our study provides insight into the possible role of structural flexibility during interactions between 3CLpro and inhibitors, and sheds light on the structure-based design of anti-COVID-19 drugs targeting the SARS-CoV-2 3CLpro.	-1	0.5
w84qtud6	Molecular Docking Analysis Of Some Phytochemicals On Two SARS-CoV-2 Targets	The compounds Scopodulic acid and Dammarenolic acid showed the best-fit value of activity against SARS-CoV-2 spike glycoprotein 6vsb and main protease Mpro 6lu7 targets, respectively.	-1	0.5
5xyt8d5u	Clinical characteristics of 140 patients infected by SARS-CoV-2 in Wuhan, China	Asthma or other allergic diseases was not reported by any of the patients.	-1	0.5
566pbuic	Analysis of factors associated with disease outcomes in hospitalized patients with 2019 novel coronavirus disease	Continuous variables were analyzed using independent samples t-test or Mann-Whitney U test.	-1	0.5
8o6yjxwe	Preliminary study of the relationship between novel coronavirus pneumonia and liver function damage: a multicenter study	Four cases (12.5%) were combined with one underlying disease (bronchial asthma, coronary heart disease, malignant tumor, chronic kidney disease), and one case (3.13%) was simultaneously combined with high blood pressure and malignant tumor.	-1	0.5
yqiggzk9	Clinical characteristics of 51 patients discharged from hospital with COVID-19 in Chongqing，China	Lymphopenia was observed in 26 patients (51.0%), and elevated C-reactive protein level in 32 patients (62.7%).	-1	0.5
athjtu2j	Pay attention to situation of SARS-CoV-2 and TCM advantages in treatment of novel coronavirus infection	The TCM theoretical system of treating epidemic diseases with TCM and the treatment scheme of integrated Chinese and Western medicine have proved their effectiveness in clinical practice.	-1	0.5
ptnmtvzj	Effectiveness and safety of antiviral or antibody treatments for coronavirus	One trial found that ribavirin prophylactic treatment statistically significantly reduced risk of MERS infection in people who had been exposed to the virus.	1	0.7571549044589717
6lngz7y1	A comparative study on the clinical features of COVID-19 pneumonia to other pneumonias	The median duration, respectively, was 8 (IQR:6~11) and 5 (IQR:4~11) days from exposure to onset in NCOVID-19 and NON-NCOVID-19.	-1	0.5
190zxwwj	Clinical characteristics of COVID-19-infected cancer patients: A retrospective case study in three hospitals within Wuhan, China	Lung cancer was the most frequent cancer type (7, 25.0%).	-1	0.5
gy35gsl2	In silico screening of Chinese herbal medicines with the potential to directly inhibit 2019 novel coronavirus	Plants containing 2 or more of the compounds identified in our screen were then checked against the catalogue for classic herbal usage.	-1	0.5
nn15iyqd	Recommendations for coronavirus infection in rheumatic diseases treated with biologic therapy	Anti-IL-1 and anti-IL-6 may interfere with the cytokine storm in severe cases and use of tocilizumab has shown good outcomes in a small cohort.	-1	0.5
qopcs6jy	Mutated COVID-19, May Foretells Mankind in a Great Risk in the Future	We were conclude that COVID-19 might be created new mutations specifically in glycoproteins hence requires caution and complete preparation by health authorities.	-1	0.5
hi38itc9	Clinical Characteristics of Imported Cases of COVID-19 in Jiangsu Province: A Multicenter Descriptive Study	The main clinical manifestations of the patients were fever and cough, which accounted for 63 cases (78.75%) and 51 cases (-63.75%) respectively.	-1	0.5
6g34qwer	Meplazumab treats COVID-19 pneumonia: an open-labelled, concurrent controlled add-on clinical trial	The endpoints include virological clearance rate, case severity, chest radiographic, and laboratory test.	-1	0.5
3r0nqzgu	Profiling ACE2 expression in colon tissue of healthy adults and colorectal cancer patients by single-cell transcriptome analysis	The expression of ACE2 is gradually increased from healthy control, adenoma to colorectal cancer patients in our cohort as well as in the external Asian datasets.	-1	0.5
ztcyvsoi	A Review of Coronavirus Disease-2019 (COVID-19)	Diagnosis is by demonstration of the virus in respiratory secretions by special molecular tests.	-1	0.5
m40kwgcg	Epidemiological and clinical characteristics of 99 cases of 2019 novel coronavirus pneumonia in Wuhan, China: a descriptive study	2019-nCoV was detected in all patients by real-time RT-PCR.	-1	0.5
ld0vo1rl	COVID-19 coronavirus vaccine design using reverse vaccinology and machine learning	The protein was also predicted to contain promiscuous MHC-I and MHC-II T-cell epitopes, and linear B-cell epitopes localized in specific locations and functional domains of the protein.	-1	0.5
2uvibr2j	Designing of a next generation multiepitope based vaccine (MEV) against SARS-COV-2: Immunoinformatics and in silico approaches	Linkers and adjuvant were added to enhance the immunogenicity response of the MEV.	-1	0.5
yb5kf0u2	Microneedle array delivered recombinant coronavirus vaccines: Immunogenicity and rapid translational development	Findings Here we describe the development of MNA delivered MERS-CoV vaccines and their pre-clinical immunogenicity.	-1	0.5
8gncbgot	Potential Rapid Diagnostics, Vaccine and Therapeutics for 2019 Novel Coronavirus (2019-nCoV): A Systematic Review	Several vaccine candidates are in the pipeline.	-1	0.5
80m78jh2	Structural basis to design multi-epitope vaccines against Novel Coronavirus 19 (COVID19) infection, the ongoing pandemic emergency: an in silico approach	The codon-optimized cDNA of both the MEVs were further analyzed for their potential of high level of expression in Human cell line.	-1	0.5
rxrlbw60	2019-nCoV (Wuhan virus), a novel Coronavirus: Human-to-human transmission, travel-related cases, and vaccine readiness	Of particular concern is that many healthcare workers have been infected in the current epidemic.	-1	0.5
nror02j6	COVID-19 Update – March 2020 | Global Health | JN Learning | JAMA Ed Hub [Video recording]	(27:52) - Why is anxiety so high about this disease?- Does the US have capacity to care for COVID19 infection?	-1	0.5
gu2mt6zp	Emergence of Novel Coronavirus 2019-nCoV: Need for Rapid Vaccine and Biologics Development	Recent advancements in plant biotechnology proved that plants have the ability to produce vaccines or biopharmaceuticals rapidly in a short time.	1	0.6078988077281519
b1iyr42n	Structural, glycosylation and antigenic variation between 2019 novel coronavirus (2019-nCoV) and SARS coronavirus (SARS-CoV)	Our data suggests that 2019-nCoV is newly spilled coronavirus into humans in China is closely related to SARS-CoV, which has only 12.8% of difference with SARS-CoV in S protein and has 83.9% similarity in minimal receptor-binding domain with SARS-CoV.	1	0.7704122673047837
yk9u4fvp	Perceptions of the Adult US Population regarding the Novel Coronavirus Outbreak	Conclusion: Given our results, the public health/scientific leadership should be at the forefront of the COVID-19 response to promote trust.	-1	0.5
1qkwsh6a	Emerging novel coronavirus (2019-nCoV)—current scenario, evolutionary perspective based on genome analysis and recent developments	The successful virus isolation attempts have made doors open for developing better diagnostics and effective vaccines helping in combating the spread of the virus to newer areas.	-1	0.5
szsb1oan	The deadly coronaviruses: The 2003 SARS pandemic and the 2020 novel coronavirus epidemic in China	Lessons learned from SARS resulted in faster determination of the nucleic acid sequence and a more robust quarantine strategy.	-1	0.5
hicqy5sj	Molecular mechanism of evolution and human infection with the novel coronavirus (2019-nCoV)	This may also provide insights into the evolution of 2019-nCoV because SARS-like coronaviruses are thought to have originated in bats that are known to have a higher body-temperature than humans.	1	0.7704122673047837
ejg393zs	Novel Coronavirus Disease 2019 (COVID-19): An Emerging Infectious Disease in the 21st Century	We extracted data on the epidemiology, pathogenesis, virology, clinical manifestations, transmission routes, diagnosis, treatment, and prevention measures.	-1	0.5
02f0opkr	An outbreak of <scp>COVID</scp> ‐19 caused by a new coronavirus: what we know so far	However, it is likely that this will change in the days or weeks ahead.	-1	0.5
ljli6a2z	Automatic Identification of SARS Coronavirus using Compression-Complexity Measures	We also demonstrate that our proposed method can correctly distinguish SARS-CoV-2 from SARS-CoV-1 viruses by analyzing very short segments of nucleotide sequences.	-1	0.5
535lw99y	A Multiscale and Comparative Model for Receptor Binding of 2019 Novel Coronavirus and the Implication of its Life Cycle in Host Cells	Interestingly, we found that the slower association between virus and receptor can result in longer incubation period, while still maintaining a relatively higher level of viral concentration in human body.	-1	0.5
a6p6ka8w	"An ""Infodemic"": Leveraging High-Volume Twitter Data to Understand Public Sentiment for the COVID-19 Outbreak"	We performed a sentiment analysis to identify emotional valence and predominant emotions.	-1	0.5
801t0728	Revisiting the dangers of the coronavirus in the ophthalmology practice	While anecdotal in nature, such accounts highlight the possible infectivity of tears, a fluid which ophthalmologists and instruments come in contact on a daily basis.	-1	0.5
vj2z52vg	Initial Public Health Response and Interim Clinical Guidance for the 2019 Novel Coronavirus Outbreak — United States, December 31, 2019–February 4, 2020	CDC, multiple other federal agencies, state and local health departments, and other partners are implementing aggressive measures to slow transmission of 2019-nCoV in the United States (4,5).	-1	0.5
uifnjio5	Neutralizing antibody responses to SARS-CoV-2 in a COVID-19 recovered patient cohort and their implications	The titers of NAb among these patients correlated with the spike-binding antibodies targeting S1, RBD, and S2 regions.	-1	0.5
aeuy92bx	Potent neutralization of 2019 novel coronavirus by recombinant ACE2-Ig	As these fusion proteins exhibit cross-reactivity against coronaviruses, they could have potential applications for diagnosis, prophylaxis, and treatment of 2019-nCoV.	1	0.7704122673047837
0lyxvex0	Study of knowledge, attitude, anxiety & perceived mental healthcare need in Indian population during COVID-19 pandemic	The attitude towards COVID-19 showed peoples' willingness to follow government guidelines on quarantine and social distancing.	-1	0.5
qdt90c22	Unrevealing sequence and structural features of novel coronavirus using in silico approaches: The main protease as molecular target	Altogether, the results presented in this work contribute to gain a deep understanding of the molecular pharmacology of SARS-CoV-2 treatment and validate the use of protease inhibitors against SARS-CoV-2.	1	0.6078988077281519
vxqdfiel	Clinical trials on drug repositioning for COVID-19 treatment	We identified 24 clinical trials, involving more than 20 medicines, such as human immunoglobulin, interferons, chloroquine, hydroxychloroquine, arbidol, remdesivir, favipiravir, lopinavir, ritonavir, oseltamivir, methylprednisolone, bevacizumab, and traditional Chinese medicines (TCM).	1	0.7571549044589717
z0qzgu5m	Repurposing of clinically approved drugs for treatment of coronavirus disease 2019 in a 2019-novel coronavirus (2019-nCoV) related coronavirus model	Viral yields of RNAs and infectious particles were quantified by quantitative real-time polymerase chain reaction (qRT-PCR) and plaque assay, respectively.	-1	0.5
qebbkr6d	A data-driven drug repositioning framework discovered a potential therapeutic agent targeting COVID-19	We also proposed several possible mechanisms to explain the antiviral activities of PARP1 inhibitors against SARS-CoV-2, based on the data present in this study and previous evidences reported in the literature.	-1	0.5
za3qypgg	Associations between immune-suppressive and stimulating drugs and novel COVID-19—a systematic review of current evidence	CONCLUSION: The COVID-19 pandemic has led to challenging decision-making about treatment of critically unwell patients.	-1	0.5
b31ctbat	Analysis of therapeutic targets for SARS-CoV-2 and discovery of potential drugs by computational methods	This study will provide new lead compounds and targets for further in vitro and in vivo studies of SARS-CoV-2, new insights for those drugs currently ongoing clinical studies, and also possible new strategies for drug repositioning to treat SARS-CoV-2 infections.	-1	0.5
0xhho1sh	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) and coronavirus disease-2019 (COVID-19): The epidemic and the challenges	Currently, controlling infection to prevent the spread of SARS-CoV-2 is the primary intervention being used.	-1	0.5
t996fbad	Clinical and biochemical indexes from 2019-nCoV infected patients linked to viral loads and lung injury	Our results suggest a number of potential diagnosis biomarkers and angiotensin receptor blocker (ARB) drugs for potential repurposing treatment of 2019-nCoV infection.	-1	0.5
13akn7dm	A close-up on COVID-19 and cardiovascular diseases	Based on early reports, for people with underlying heart issues, the concerns are serious.	-1	0.5
p5ecpcll	Analysis on the Clinical Characteristics of 36 Cases of Novel Coronavirus Pneumonia in Kunming	Absolute value of CD3+T cells is with a decrease in 21 cases (58.3%), CD4+T in 28 cases (77.8%), CD8+T in 17 cases (47.2%), and CD4+/ CD8+ inverse in 6 cases (16.7%).	-1	0.5
d7n1zy0b	Anti-HCV, nucleotide inhibitors, repurposing against COVID-19	Key findings The results suggest the effectiveness of Sofosbuvir, IDX-184, Ribavirin, and Remidisvir as potent drugs against the newly emerged HCoV disease.	1	0.7571549044589717
647zcjgu	Structure analysis of the receptor binding of 2019-nCoV	2019-nCoV is thought to be transmitted through respiratory droplets.	-1	0.5
7jkzbmsf	Drugs supply and pharmaceutical care management practices at a designated hospital during the COVID-19 epidemic	For the treatment of COVID-19, pharmacists conducted adverse reaction monitoring and participated in the multidisciplinary consultation of COVID-19.	1	0.6078988077281519
m0q7rm6z	Repurposing Therapeutics for COVID-19: Rapid Prediction of Commercially available drugs through Machine Learning and Docking	Our study predicts around ten FDA approved commercial drugs that can be used for repurposing.	-1	0.5
sjyrr2bn	COVID-19: A promising cure for the global panic	We suggest traditional Indian medicinal plants as possible novel therapeutic approaches, exclusively targeting SARS-CoV-2 and its pathways.	-1	0.5
w84qtud6	Molecular Docking Analysis Of Some Phytochemicals On Two SARS-CoV-2 Targets	Our data suggest silibinin a repurposing candidate drug may have multitarget activity against SARS-CoV-2.	-1	0.5
5xyt8d5u	Clinical characteristics of 140 patients infected by SARS-CoV-2 in Wuhan, China	Chronic obstructive pulmonary disease (COPD, 1.4%) and current smokers (1.4%) were rare.	-1	0.5
566pbuic	Analysis of factors associated with disease outcomes in hospitalized patients with 2019 novel coronavirus disease	Categorical variables were analyzed using Chi-squared test or Fisher exact test.	-1	0.5
8o6yjxwe	Preliminary study of the relationship between novel coronavirus pneumonia and liver function damage: a multicenter study	The results of laboratory examination showed that the alanine aminotransferase (ALT), aspartate aminotransferase (AST), albumin (ALB), and total bilirubin (TBil) for entire cohort were 26.98 (16.88 ~ 46.09) U/L and 24.75 (18.71 ~ 31.79) U/L, 39.00 (36.20 ~ 44.20) g/L and 16.40 (11.34- ~ 21.15) mmol/L, respectively.	-1	0.5
yqiggzk9	Clinical characteristics of 51 patients discharged from hospital with COVID-19 in Chongqing，China	Ground-glass opacity was the typical radiological finding on chest computed tomography (41 [80.4%])，Local consolidation of pneumonia in some patients(17 [33.3%]).Most of the patients were treated with traditional Chinese medicine decoction (28 [54.9%])，all of them received aerosol inhalation of recombinant human interferon a-1b for injection and oral antiviral therapy with Lopinavir and Ritonavir tablets (51 [100%]); Most of the patients were given Bacillus licheniformis capsules regulated intestinal flora treatment (44 [86.3%]).	-1	0.5
athjtu2j	Pay attention to situation of SARS-CoV-2 and TCM advantages in treatment of novel coronavirus infection	TCM can cure COVID-19 pneumonia, and also shows that the role of TCM in blocking the progress of COVID-19 pneumonia.	-1	0.5
ptnmtvzj	Effectiveness and safety of antiviral or antibody treatments for coronavirus	Of the 21 studies reporting rates of ICU admission in hospitalized SARS or MERS patients, none reported statistically significant results in favour of or against antiviral therapies.	-1	0.5
6lngz7y1	A comparative study on the clinical features of COVID-19 pneumonia to other pneumonias	The clinical symptoms were similar between NCOVID-19 and NON-NCOVID-19.	-1	0.5
190zxwwj	Clinical characteristics of COVID-19-infected cancer patients: A retrospective case study in three hospitals within Wuhan, China	8 (28.6%) patients were suspected to be from hospital-associated transmission.	-1	0.5
gy35gsl2	In silico screening of Chinese herbal medicines with the potential to directly inhibit 2019 novel coronavirus	Finally, network pharmacology analysis was used to predict the general in vivo effects of each selected herb.	1	0.6078988077281519
nn15iyqd	Recommendations for coronavirus infection in rheumatic diseases treated with biologic therapy	Baricitinib has both antiviral and anti-inflammatory properties.	-1	0.5
hi38itc9	Clinical Characteristics of Imported Cases of COVID-19 in Jiangsu Province: A Multicenter Descriptive Study	Only 3 patients (3.75%) showed liver dysfunction.	-1	0.5
6g34qwer	Meplazumab treats COVID-19 pneumonia: an open-labelled, concurrent controlled add-on clinical trial	This trial was approved by the Ethics Committee of Institution at the Tangdu hospital, and registered with ClinicalTrials.gov, NCT 04275245.	-1	0.5
3r0nqzgu	Profiling ACE2 expression in colon tissue of healthy adults and colorectal cancer patients by single-cell transcriptome analysis	According to the expression profile of ACE2 in colon epithelial cells, we speculate adenoma and colorectal cancer patients are more likely to be infected with 2019-nCoV than healthy people.	-1	0.5
ztcyvsoi	A Review of Coronavirus Disease-2019 (COVID-19)	Common laboratory findings include normal/ low white cell counts with elevated C-reactive protein (CRP).	-1	0.5
m40kwgcg	Epidemiological and clinical characteristics of 99 cases of 2019 novel coronavirus pneumonia in Wuhan, China: a descriptive study	50 (51%) patients had chronic diseases.	-1	0.5
ld0vo1rl	COVID-19 coronavirus vaccine design using reverse vaccinology and machine learning	By applying reverse vaccinology and machine learning, we predicted potential vaccine targets for effective and safe COVID-19 vaccine development.	-1	0.5
2uvibr2j	Designing of a next generation multiepitope based vaccine (MEV) against SARS-COV-2: Immunoinformatics and in silico approaches	The antigenicity, allergenicity, physiochemical properties and structural details of MEV were analyzed in order to ensure safety and immunogenicity.	-1	0.5
yb5kf0u2	Microneedle array delivered recombinant coronavirus vaccines: Immunogenicity and rapid translational development	Specifically, MNA delivered MERS-S1 subunit vaccines elicited strong and long-lasting antigen-specific antibody responses.	-1	0.5
8gncbgot	Potential Rapid Diagnostics, Vaccine and Therapeutics for 2019 Novel Coronavirus (2019-nCoV): A Systematic Review	The likely earliest Phase 1 vaccine trial is a synthetic DNA-based candidate.	-1	0.5
80m78jh2	Structural basis to design multi-epitope vaccines against Novel Coronavirus 19 (COVID19) infection, the ongoing pandemic emergency: an in silico approach	The present study proposes in-silico validated design of two MEVs against SARS-CoV-2 to elicit humoral as well as cellular immune response.Graphical abstractThe designed CTL (Cytotoxic T lymphocyte) and HTL (Helper T lymphocyte) multi-epitope vaccine (MEV) against COVID19 infection.	-1	0.5
rxrlbw60	2019-nCoV (Wuhan virus), a novel Coronavirus: Human-to-human transmission, travel-related cases, and vaccine readiness	There are several critical clinical questions that need to be resolved, including how efficient is human-to-human transmission?	-1	0.5
nror02j6	COVID-19 Update – March 2020 | Global Health | JN Learning | JAMA Ed Hub [Video recording]	(31:03) - What is your daily schedule like?	-1	0.5
gu2mt6zp	Emergence of Novel Coronavirus 2019-nCoV: Need for Rapid Vaccine and Biologics Development	In this review, the outbreak of 2019-nCoV in China, the need for rapid vaccine development, and the potential of a plant system for biopharmaceutical development are discussed.	1	0.6078988077281519
b1iyr42n	Structural, glycosylation and antigenic variation between 2019 novel coronavirus (2019-nCoV) and SARS coronavirus (SARS-CoV)	Addition of a novel glycosylation sites were observed in 2019-nCoV.	-1	0.5
szsb1oan	The deadly coronaviruses: The 2003 SARS pandemic and the 2020 novel coronavirus epidemic in China	However, it is clear that finding an effective antiviral and developing a vaccine are still significant challenges.	-1	0.5
hicqy5sj	Molecular mechanism of evolution and human infection with the novel coronavirus (2019-nCoV)	It was also revealed that the RBD of 2019-nCoV is much more flexible especially near the binding site and thus will have a higher entropy penalty upon binding ACE2, compared to the RBD of SARS-CoV.	-1	0.5
ejg393zs	Novel Coronavirus Disease 2019 (COVID-19): An Emerging Infectious Disease in the 21st Century	Results: From the 1416 articles identified in the initial search, 53 were remained after title and abstract screening.	-1	0.5
02f0opkr	An outbreak of <scp>COVID</scp> ‐19 caused by a new coronavirus: what we know so far	Although absolute case numbers are small in Australia, the public health, political and societal ramifications have already been considerable, ranging from travel restrictions on non‐Australians coming from China, the use of offshore and remote quarantine facilities, and disturbing reports of racism against members of our Asian community (https://insig​htplus.mja.com.au/2020/5/coron​avirus-no-place-for-racism-xenop​hobia/).	-1	0.5
ljli6a2z	Automatic Identification of SARS Coronavirus using Compression-Complexity Measures	This work could be extended further to enable medical practitioners in automatically identifying and characterizing SARS coronavirus strain in a fast and efficient fashion using short and/or incomplete segments of nucleotide sequences.	1	0.7704122673047837
535lw99y	A Multiscale and Comparative Model for Receptor Binding of 2019 Novel Coronavirus and the Implication of its Life Cycle in Host Cells	Our computational study therefore provides, from the molecular level, one possible explanation that the new disease by far spread much faster than SARS.	-1	0.5
a6p6ka8w	"An ""Infodemic"": Leveraging High-Volume Twitter Data to Understand Public Sentiment for the COVID-19 Outbreak"	We conducted topic modeling to identify and explore discussion topics over time.	-1	0.5
801t0728	Revisiting the dangers of the coronavirus in the ophthalmology practice	If true, this represents a crucial need for further development of disinfection and personal protective equipment (PPE) protocols for the ophthalmology clinic.SN - 1476-5454	-1	0.5
vj2z52vg	Initial Public Health Response and Interim Clinical Guidance for the 2019 Novel Coronavirus Outbreak — United States, December 31, 2019–February 4, 2020	These measures require the identification of cases and their contacts in the United States and the appropriate assessment and care of travelers arriving from mainland China to the United States.	-1	0.5
uifnjio5	Neutralizing antibody responses to SARS-CoV-2 in a COVID-19 recovered patient cohort and their implications	The titers of NAbs were variable in different patients.	-1	0.5
0lyxvex0	Study of knowledge, attitude, anxiety & perceived mental healthcare need in Indian population during COVID-19 pandemic	The anxiety levels identified in the study were high.	-1	0.5
vxqdfiel	Clinical trials on drug repositioning for COVID-19 treatment	Although drug repurposing has some limitations, repositioning clinical trials may represent an attractive strategy because they facilitate the discovery of new classes of medicines; they have lower costs and take less time to reach the market; and there are existing pharmaceutical supply chains for formulation and distribution.	1	0.6078988077281519
z0qzgu5m	Repurposing of clinically approved drugs for treatment of coronavirus disease 2019 in a 2019-novel coronavirus (2019-nCoV) related coronavirus model	RESULTS: The spike protein of coronavirus GX_P2V shares 92.2% amino acid identity with that of 2019-nCoV isolate Wuhan-hu-1, and uses ACE2 as the receptor for infection just like 2019-nCoV.	1	0.7704122673047837
qebbkr6d	A data-driven drug repositioning framework discovered a potential therapeutic agent targeting COVID-19	In summary, the PARP1 inhibitor CVL218 discovered by our data-driven drug repositioning framework can serve as a potential therapeutic agent for the treatment of COVID-19.	-1	0.5
za3qypgg	Associations between immune-suppressive and stimulating drugs and novel COVID-19—a systematic review of current evidence	Low-dose prednisolone and tacrolimus may have beneficial impacts on COVID-19.	1	0.6078988077281519
0xhho1sh	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) and coronavirus disease-2019 (COVID-19): The epidemic and the challenges	However, public health authorities should keep monitoring the situation closely, as the more we can learn about this novel virus and its associated outbreak, the better we can respond.	-1	0.5
